reference_answer,student_answer,score,similarity
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because the bulbs are in parallel circuit.,4,0.9280677
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because it is a parallel circuit.,4,0.91435266
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because it is a parallel circuit.,4,0.91435266
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",it happens because it is a parallel circuit.,4,0.90631616
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",that happens because the electricity is still going around the other 2 bulbs.,1,0.855335
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",it stays lit.,1,0.8366006
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",that happens because just because one burns out does not mean the rest will and electricity can still flow.,1,0.9848566
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",that happens because they each have their own circuit.,2,0.8668773
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",it is a parallel circuit.,4,0.95131344
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",that happens because this is a series circuit. a series circuit means that if one bulb burns out they all do.,3,0.989864
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",they will stay on because it is in a parallel circuit.,4,0.9787537
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",the reason is that the bulbs are in a parallel circuit.,4,0.9451
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",that happens because it is a parallel circuit which means it should run as long as you do not open the parallel circuit.,4,0.9869026
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",it happens because if it is a cut off where i marked it they would still light.,1,0.98768884
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.","why, because it is a parallel circuit, and if one burns out they all burn out they all stay on.",3,0.98892456
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",it happens because that string of lights is a parallel string of lights.,4,0.8919828
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",this happens because when a parallel circuit is formed like this one the d-cell still allows the electricity to flow through the circuit.,4,0.98727363
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because it is a cinematic circuit.,1,0.9264955
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",the bulbs are connecting to the same circuit. it will not work.,3,0.9830479
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",the magnetic force will still go through.,1,0.84712034
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because electricity still goes through the wires to the others.,1,0.9682426
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because it is a parallel circuit.,4,0.9099428
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",that means it is a parallel circuit and if 2 bulbs burn out one will still be lit.,4,0.99108166
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because then it will not have a way to go.,1,0.9494034
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",the bulb share the same d-cell.,1,0.89510053
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",the electricity will still flow through the wires to get to the other lights.,1,0.9902974
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",if the 2 bulbs in the middle burns out the one on top will.,3,0.9848671
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because it is a parallel circuit.,4,0.93547726
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose because that is the answer.,1,0.818852
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because 2 sponges is too much.,3,0.9372466
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",it depends on the power of the magnets.,2,0.93990576
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because the force field might be big enough to go through both foam blocks but it might not be.,4,0.9473131
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",in example a the magnets stuck. but example b it has 2 blocks and it does not matter if it is thick or thin.,3,0.98038393
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose that answer because the foam blocks are too thick for the magnet to attract each other.,3,0.9042229
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i choose that answer because in the picture the magnets look like they will fall to the ground but the magnets are still connected. so i think the magnets will fall.,3,0.99185276
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",it depends how strong the magnets are or how big the magnetic force is.,4,0.97370416
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",it will not stick because the magnets force field is not strong enough.,3,0.96746236
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because it is far away and i do not know how big the energy field is.,2,0.91260433
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because the 2 foam blocks are too thick.,3,0.90974116
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because the foam will be too thick with 2.,3,0.84111965
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",it depends on how big or thick the sponge is. it also depends on how strong the magnets are.,4,0.9810264
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because the magnets are too far away from each other and they fall.,3,0.9660351
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",the foam blocks are too thick so they will not work.,3,0.88335186
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",it might stick because the magnets are strong or it might not because the foam could be too thick.,4,0.98233736
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because the magnets have a magnetic field surrounding them.,1,0.96170723
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.","the foam blocks are too thick, the magnetic force cannot go through.",3,0.93870354
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",magnets only have such a big magnetic field.,1,0.91793835
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because 2 foam blocks are a lot thicker for the magnetic field to get through.,3,0.9186092
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because a magnet has a field around it and if it is too big that the field cannot reach the other magnet.,2,0.98847777
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",it is too thick.,2,0.7504557
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i said the magnets will stick because magnets have really strong magnetic fields and those really strong magnetic fields so they can go through 2 foam blocks.,3,0.9771698
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose that answer because 2 foam blocks too much for the magnet.,3,0.86703634
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because it is has 2 sponges.,1,0.89891577
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose that answer because the gap between the 2 magnets is too big.,3,0.9591576
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose this answer because there is too many foam blocks between the 2 magnets.,3,0.9515331
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose that answer because the 2 foam blocks are so thick that the magnetism cannot get through them.,3,0.8911201
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",the foam blocks are thick so the magnetism will not be able to go through.,3,0.98176765
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",because here i tried this with my reading book and it is thinner or it did not stick.,3,0.9106514
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",the magnets will not stick because 2 foam blocks have more space than one.,3,0.9634016
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose this answer because it could be blocked or it could be attracted.,2,0.8735109
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",depends on how powerful the magnets are.,2,0.96248925
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.","i chose c. it might stick, but it might not because it depends on how strong the magnet is.",4,0.92574376
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",magnetism is strong.,2,0.8530478
"you can not tell because we do not know the strength of the magnets. if the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. if the magnets are strong the magnets might stay in place.",i chose that answer because whether it sticks or not depends on how powerful the magnets are.,4,0.9620483
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she would put and back it to a d-cell.,4,0.9767419
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,stick it into the clips and close the switch.,1,0.89228827
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she should hook the extra wire from the wrapping part and connect the wires to the switch and d-cell battery. then stick a short wire to connect the d-cell and switch.,2,0.98272306
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"wendy will connect the wire to a d-cell battery and switch, switch optional.",4,0.9950309
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she should hook it to a d-cell.,4,0.87374663
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,hook the wires to the power source.,4,0.94249725
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,connect it to a battery and a switch.,4,0.8432528
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,connect one of the tips of the long wire to the switch. connect the other long end of the wire to the d-cell and connect the short wire to the d-cell and the switch.,4,0.9355588
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"hook the wire to a d-cell. get a switch and another wire hook that wire to the switch. get something made of metal. press the top of the nail to the metal thing, they should stick.",2,0.98508984
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,get another wire hook it with the d-cell and the switch get the insulated wire and hook it to the switch and d-cell then turn it on with the switch and there a electromagnet.,4,0.9881606
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"get a d-cell and a switch, connect the insulated wire to the switch and battery and you have an electromagnet.",4,0.9751166
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she should see if the magnet works as a electromagnet.,1,0.8899337
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she should get a d-cell to make it work.,1,0.9519735
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,put the wires to the d-cell.,4,0.9083299
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,attach the wire to each end of the nail.,2,0.8694068
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she should hook the wire to the d-cell and switch and see if it will pick up iron or steel.,4,0.87497425
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"wendy, you should have a d-cell or a d-cell it does not matter. and a switch if you want it to work.",1,0.98233825
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,get a d-cell and a switch.,1,0.7535742
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"wendy can hook one side of the wire to a switch, and the other side of the wire to the negative side of the d-cell after that get another small wire and hook that to the positive side of the d-cell and to the top of the switch.",4,0.99653566
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"she should attach one wire to a d-cell and the other to a switch. then, she connects the d-cell and switch with a wire.",4,0.98531497
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"wendy should get a d-cell and hook it up to the insulated wire and get a switch and hook some wires up to that, then she should get little washers and put them somewhere. then you have an electromagnet.",4,0.98755217
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,wendy should connect all the wires then to see if it works wendy can try to pick up some washers.,2,0.97982883
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,wendy should connect the insulated wire to a d-cell and a switch and that will be a complete circuit and it will attract iron or steel.,4,0.99541277
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she should attach a switch to one side of the wire and attach the other to the d-cell. attach another wire to the d-cell and switch.,4,0.9860769
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,connect the wire to a d-cell and connect the wire to a switch and turn it on.,4,0.9789277
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,wendy should plug in the electromagnet.,1,0.82534
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,"wendy will get a battery and connect the wires to the battery, get a battery holder.",4,0.9874622
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,connect it to a battery.,4,0.86199987
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,then wendy should get another piece of wire and wrap it around the nail also then connect the other end of the wire to a negative and a positive.,4,0.9126429
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,hook the wires to both sides of a battery.,4,0.95039
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she needs a d-cell and washers.,1,0.90399957
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,wendy should connect the long wire to the battery next.,2,0.82667834
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,wendy needs to get little washers and stick the iron to the washer.,1,0.9495405
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she would need a switch then she would turn on the switch she would also need a d-cell.,1,0.8977801
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,connect the wire to the d-cell and turn it on.,4,0.87508535
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,she needs a d-cell to make it run.,1,0.9447928
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,connect the wires to a battery or power source.,4,0.9508977
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,hook it up to the d-cell then to the stick.,4,0.77170765
wendy should hook one end of the wire to the negative side of a d-cell battery and the other end to the positive side of the d-cell battery.,to complete the circuit she needs to connect both ends of the wire to both end of a d-cell. you can use a switch.,4,0.9865657
greta and andre have different sized hands.,they got different measurements because their hands are different sizes.,4,0.9633303
greta and andre have different sized hands.,they got different measurements because their hands could be different sizes.,4,0.9643436
greta and andre have different sized hands.,because hands can be different sizes.,4,0.9594973
greta and andre have different sized hands.,maybe andre's hand is bigger than greta's hand.,4,0.93482494
greta and andre have different sized hands.,greta could have had a bigger hand.,4,0.8792387
greta and andre have different sized hands.,they both have different hand length.,4,0.97411525
greta and andre have different sized hands.,it was not a standard unit of measurement.,1,0.9639873
greta and andre have different sized hands.,greta and andre got different measurements because andre's hand was much smaller than greta's hand.,4,0.8579315
greta and andre have different sized hands.,greta had a smaller hand than him.,4,0.9051285
greta and andre have different sized hands.,maybe because one of their hands are bigger one of their hands are smaller.,4,0.9633941
greta and andre have different sized hands.,maybe she had bigger hands.,4,0.96634924
greta and andre have different sized hands.,because their hands were different sizes.,4,0.97237647
greta and andre have different sized hands.,because the hands are not the same size.,4,0.9670706
greta and andre have different sized hands.,greta used his hands. andre used the white board. they should use the same thing.,1,0.8460203
greta and andre have different sized hands.,their hands could be different length.,4,0.9608239
greta and andre have different sized hands.,their hands are different sizes.,4,0.91469634
greta and andre have different sized hands.,because the white boards were different sizes.,2,0.93831396
greta and andre have different sized hands.,maybe their hands were too big and too little.,4,0.942996
greta and andre have different sized hands.,they have bigger or smaller sized hands.,4,0.9414269
greta and andre have different sized hands.,it was because they have different hand sizes.,4,0.9412904
greta and andre have different sized hands.,because one of their hands are different sizes.,4,0.95208716
greta and andre have different sized hands.,because their hands were not the same size.,4,0.94667387
greta and andre have different sized hands.,because they have different hands and not the same.,4,0.9481341
greta and andre have different sized hands.,because one of their arms is bigger.,2,0.9424173
greta and andre have different sized hands.,because she might open her hands why does not she use a ruler.,1,0.94650286
greta and andre have different sized hands.,because they used their hands and if they use their hands they can have use the hand then your hands can get tired.,1,0.8692363
greta and andre have different sized hands.,andre's hand were smaller.,4,0.871338
greta and andre have different sized hands.,their hand are bigger than each others.,4,0.9336513
greta and andre have different sized hands.,they got different measurements because andre has bigger hands than greta.,4,0.9613974
greta and andre have different sized hands.,maybe greta has a bigger hand and andre smaller hand.,4,0.9472645
greta and andre have different sized hands.,because maybe the hand of greta is too small. and andre's hand is bigger.,4,0.92909133
greta and andre have different sized hands.,greta is taller and andre is shorter.,2,0.9617236
greta and andre have different sized hands.,their hand are not the same. maybe greta hands are big than andre's.,4,0.8715246
greta and andre have different sized hands.,it is because greta has bigger hands and andre has little hands.,4,0.95211947
greta and andre have different sized hands.,greta might have bigger hands.,4,0.934764
greta and andre have different sized hands.,hands are not standard units.,4,0.92495406
the marbles used by the 2 groups were probably different masses.,they use different sizes of marbles.,2,0.9281192
the marbles used by the 2 groups were probably different masses.,some marbles are different sizes.,2,0.960284
the marbles used by the 2 groups were probably different masses.,i think the marbles had a different weight.,4,0.97638875
the marbles used by the 2 groups were probably different masses.,the marbles might be different sizes.,4,0.95734847
the marbles used by the 2 groups were probably different masses.,bee's groups maybe had bigger marbles then the other group.,4,0.97926867
the marbles used by the 2 groups were probably different masses.,i think the marbles were different sizes.,4,0.96087295
the marbles used by the 2 groups were probably different masses.,the first group had smaller marbles.,2,0.9527837
the marbles used by the 2 groups were probably different masses.,i think bee's group had more mass in their marbles than jin's group.,4,0.9835157
the marbles used by the 2 groups were probably different masses.,maybe they had different size of marble.,4,0.85784245
the marbles used by the 2 groups were probably different masses.,i think that the marbles weighed different because they might of had one marble that was a different weight than and there.,4,0.98991746
the marbles used by the 2 groups were probably different masses.,they maybe used paperclips and paperclips are not the same size.,1,0.96327627
the marbles used by the 2 groups were probably different masses.,the marbles are different sizes.,2,0.9450452
the marbles used by the 2 groups were probably different masses.,one use small and big and marbles one use 60 and the other 60.,4,0.97672695
the marbles used by the 2 groups were probably different masses.,maybe they had bigger marbles than the other team.,4,0.9787513
the marbles used by the 2 groups were probably different masses.,because they use marbles and apple.,1,0.95448697
the marbles used by the 2 groups were probably different masses.,i think they have to put more marbles.,1,0.96278256
the marbles used by the 2 groups were probably different masses.,maybe the balance was a little off.,1,0.827259
the marbles used by the 2 groups were probably different masses.,one group did not zero out the balance one did.,1,0.9317502
the marbles used by the 2 groups were probably different masses.,because there all sort of apples and they do all weigh different.,2,0.89590573
the marbles used by the 2 groups were probably different masses.,bigger grams.,2,0.8196825
the marbles used by the 2 groups were probably different masses.,i think they did not zero it out on the balance beam.,1,0.9569608
the marbles used by the 2 groups were probably different masses.,i think they do not balance the beam.,1,0.9117396
the marbles used by the 2 groups were probably different masses.,jin's group had big marbles and bee's group had small marbles.,2,0.98030066
the marbles used by the 2 groups were probably different masses.,maybe jin's group did it by doing it up to down and bee's group did it by going around.,1,0.9815995
the marbles used by the 2 groups were probably different masses.,because they are both different.,1,0.92170346
the marbles used by the 2 groups were probably different masses.,maybe because the marbles are different sizes.,4,0.974594
the marbles used by the 2 groups were probably different masses.,the marbles are different.,2,0.94692653
the marbles used by the 2 groups were probably different masses.,they weighed it wrong.,1,0.91521657
the marbles used by the 2 groups were probably different masses.,the marbles are not same weight.,2,0.9753922
the marbles used by the 2 groups were probably different masses.,different sized marbles.,2,0.97501796
the marbles used by the 2 groups were probably different masses.,different sizes of marbles.,2,0.9741814
the marbles used by the 2 groups were probably different masses.,marbles can weigh different. different mass.,4,0.9759581
the marbles used by the 2 groups were probably different masses.,the marbles have different mass.,2,0.9708382
the marbles used by the 2 groups were probably different masses.,marbles in bee's group is bigger.,2,0.98440456
the marbles used by the 2 groups were probably different masses.,the apples are different sizes.,2,0.8970626
the marbles used by the 2 groups were probably different masses.,they do not have the same number.,1,0.8057698
use a standard unit of mass like grams.,they could use grams to weigh them.,4,0.8014412
use a standard unit of mass like grams.,use mass pieces.,1,0.8853018
use a standard unit of mass like grams.,they could both use the metric unit grams.,4,0.8495508
use a standard unit of mass like grams.,they should use the same marbles.,1,0.9323987
use a standard unit of mass like grams.,they should use the same marbles.,1,0.9323987
use a standard unit of mass like grams.,use little marbles.,1,0.9442353
use a standard unit of mass like grams.,"35 grams to a glass case, 60 grams to a big book.",1,0.9781848
use a standard unit of mass like grams.,they could redo it to see if they weighed the right mass.,1,0.9195409
use a standard unit of mass like grams.,use gram or standard unit of measurement.,4,0.88557804
use a standard unit of mass like grams.,they should use grams instead.,4,0.7811997
use a standard unit of mass like grams.,they should use a standard unit.,4,0.84559584
use a standard unit of mass like grams.,use a standard unit like grams.,4,0.98333997
use a standard unit of mass like grams.,because they weighed different but the same answer.,1,0.8917324
use a standard unit of mass like grams.,if jin's and bee's groups can use a balance beam.,1,0.9775645
use a standard unit of mass like grams.,always use grams to know who much it weighs.,4,0.96149457
use a standard unit of mass like grams.,they should use a standard measurement to weigh the apple.,4,0.96609217
use a standard unit of mass like grams.,they can use grams.,4,0.77743554
use a standard unit of mass like grams.,use the same stuff.,1,0.8699715
use a standard unit of mass like grams.,weighed the apple again.,1,0.8835756
use a standard unit of mass like grams.,zero out the balance.,1,0.7961444
use a standard unit of mass like grams.,use a standard like a gram.,4,0.98720974
use a standard unit of mass like grams.,get the same size apples.,1,0.78123045
use a standard unit of mass like grams.,to use a ruler to see if the 2 apples are different.,1,0.8625472
use a standard unit of mass like grams.,use same sized marbles.,1,0.98569316
use a standard unit of mass like grams.,i think they both did it wrong because we measured it and it was 150.,1,0.8919453
use a standard unit of mass like grams.,they could weigh it.,1,0.8254004
use a standard unit of mass like grams.,they should be with a balance.,1,0.91116536
use a standard unit of mass like grams.,maybe because the marbles are different sizes.,1,0.9683648
use a standard unit of mass like grams.,"use grams, use standard.",4,0.90539676
use a standard unit of mass like grams.,"use a standard, grams.",4,0.99427164
use a standard unit of mass like grams.,they should use grams to weigh the apple.,4,0.8230767
use a standard unit of mass like grams.,use same size marbles.,1,0.97897995
use a standard unit of mass like grams.,use the same marbles.,1,0.97685945
use a standard unit of mass like grams.,use mass pieces.,1,0.90413237
use a standard unit of mass like grams.,get the same size.,1,0.7806433
use a standard unit of mass like grams.,one group could use an apple then when they are done the other group could use it.,1,0.9391613
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,you might get more medicine than you needed.,4,0.8976556
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because then the tallies that you use will not make sense.,4,0.959655
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,they use it all around the world. and it is important.,4,0.9804343
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,if you do not use a standard unit you might not get the right answer you may not even get one that is close.,4,0.9835644
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,last time we were using our hand to measure the table and our hand we small and some of our kids was big.,2,0.90954995
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,if you do not use one you and your partner will not get accurate answers.,4,0.93585646
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,so you can find the actual answer to a question that you have.,1,0.9380421
