reference_answer,student_answer,score,similarity
there is a complete circuit connecting the motor to the d-cell battery.,it is a circle.,4,0.09390356
there is a complete circuit connecting the motor to the d-cell battery.,because the energy still has a countless form of energy.,1,0.1364883
there is a complete circuit connecting the motor to the d-cell battery.,she will make a circle.,4,0.04177339
there is a complete circuit connecting the motor to the d-cell battery.,the switch is closer.,1,0.21693921
there is a complete circuit connecting the motor to the d-cell battery.,power goes to the motor then to the light.,4,0.47198638
there is a complete circuit connecting the motor to the d-cell battery.,the switch is not turned to the left.,1,0.1543864
there is a complete circuit connecting the motor to the d-cell battery.,that will happen because there is no battery.,3,0.31494465
there is a complete circuit connecting the motor to the d-cell battery.,because the d-cell is not in the middle.,1,0.44016552
there is a complete circuit connecting the motor to the d-cell battery.,that is one circuit.,4,0.34308186
there is a complete circuit connecting the motor to the d-cell battery.,i learned it in class.,0,0.13837837
there is a complete circuit connecting the motor to the d-cell battery.,moving the switch to the motor will make it run.,1,0.4798358
there is a complete circuit connecting the motor to the d-cell battery.,it will happen because it is strong.,1,0.015494002
there is a complete circuit connecting the motor to the d-cell battery.,because you turned it off.,3,0.10872371
there is a complete circuit connecting the motor to the d-cell battery.,it can work if a wire is connected to the switch from the negative end.,2,0.21094164
no. only one circuit can be complete at a time.,yes because there is enough power for it to work but it will be bright and it is a parallel circuit.,3,0.46226516
no. only one circuit can be complete at a time.,no she cannot. why is because she only has one switch and she has to have 2 for both to work.,4,0.4630427
no. only one circuit can be complete at a time.,no. she cannot because the switch has to be in front of the negative sign.,2,0.33093765
no. only one circuit can be complete at a time.,"no, because the switch can only complete one circuit at a time.",4,0.8331437
no. only one circuit can be complete at a time.,yes. because it is a parallel circuit and they can both run well.,3,0.6177623
no. only one circuit can be complete at a time.,"no. the switch can only be hooked on one side at one time, unless you scooted the wires to the middle and hooked them up together.",4,0.53346527
no. only one circuit can be complete at a time.,"no, it is not a complete circuit.",4,0.729403
no. only one circuit can be complete at a time.,no because she need a wire and a switch.,2,0.3398873
no. only one circuit can be complete at a time.,"no, she cannot because the switch can only go one way and make a complete circuit.",4,0.505655
no. only one circuit can be complete at a time.,no! the switch cannot be left and right at the same time.,4,0.4241285
no. only one circuit can be complete at a time.,no she cannot. she would have to turn the switch like this sideways because there is a gap if you turn it left or right.,2,0.2469545
no. only one circuit can be complete at a time.,no because the negative on the side for the bulb might have to have the energy from the motor going in and it will go back and forth.,2,0.31059653
no. only one circuit can be complete at a time.,no because the light bulb will flicker and the motor will keep going until she turns the switch off.,2,0.33679503
no. only one circuit can be complete at a time.,no because it cannot make a complete circuit going each way.,4,0.7732721
no. only one circuit can be complete at a time.,yes because the motor is sending the energy back to the light bulb and back.,3,0.32461065
no. only one circuit can be complete at a time.,yes. she could put 2 wires on the switch to the other wires.,3,0.4469562
no. only one circuit can be complete at a time.,yes because the battery has enough power to run both unless the switch is on.,3,0.4977484
no. only one circuit can be complete at a time.,no because the switch cannot go 2 ways at once.,4,0.5911622
no. only one circuit can be complete at a time.,yes. but all will have to be together.,3,0.40768203
no. only one circuit can be complete at a time.,no she cannot because she only has one switch.,2,0.4329664
no. only one circuit can be complete at a time.,yes because all she has to do is put the motor and the light bulb on the same wire and put the switch in the middle.,3,0.39214686
no. only one circuit can be complete at a time.,she can do it but it would have to be a parallel circuit.,3,0.523984
no. only one circuit can be complete at a time.,"yes, we all tried it in class and it worked.",3,0.24746446
no. only one circuit can be complete at a time.,"yes, because the wires are connected to both items.",3,0.49301884
no. only one circuit can be complete at a time.,yes she can because the flow will go all the way to the source.,3,0.21426697
no. only one circuit can be complete at a time.,well she could try the light would not work as strong as the motor.,3,0.180659
no. only one circuit can be complete at a time.,no she would need 2 switches.,2,0.38717577
no. only one circuit can be complete at a time.,"no, she would have to have 2 switches.",2,0.4149501
no. only one circuit can be complete at a time.,"yes, because the flow of electricity will go to the light and then to the motor.",3,0.4052144
no. only one circuit can be complete at a time.,no because she can only turn the switch to the light bulb or the motor.,4,0.33259922
no. only one circuit can be complete at a time.,"no, because there is not going to be a closed circuit on both sides.",4,0.6129593
no. only one circuit can be complete at a time.,no because she can turn one on at a time.,4,0.37099
no. only one circuit can be complete at a time.,no because the d-cell in the middle.,2,0.23785022
no. only one circuit can be complete at a time.,yes.,3,0.22982153
no. only one circuit can be complete at a time.,yes she can. because that is how you have to do it.,3,0.28039315
no. only one circuit can be complete at a time.,"she can run both at the same time because, if it is going to the negative and to the positive and all the components are set up correctly in the right way it will work.",3,0.3777478
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it will not get light because the negative is getting to the motor.,1,0.2535518
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it will not light because one wire has to go in one side and one wire has to go in the other.,4,0.351288
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",there is not 2 wires for each little clip. there needs to be one coming from one clip and another coming from the other clip.,4,0.20232171
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the bulb will not light because one of the wires have to touch the other clip.,4,0.59170467
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",because the electricity is going to the motor.,1,0.30070037
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the bulb will not light because there is not enough electricity.,1,0.5623393
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it will not because there has to be a wire in each wire holder.,4,0.30541697
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the cord from the battery is not on both sides.,2,0.23033111
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",because the bulb will not have enough energy because of the light bulb.,1,0.5288975
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",because the positive wire is taking the energy right away.,1,0.34305516
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.","because, the electricity goes through the wrong way the second time.",1,0.38329315
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",there are 2 wires that should not be there the motor wires.,1,0.1453869
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it going in a coil.,1,0.14912392
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the wires are not even.,1,0.24620298
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it is not connected properly because the wires are not connected properly on the motor.,2,0.16576762
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the bulb will no because the other wire is not connected.,2,0.57973367
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",there is not enough energy.,1,0.15189521
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the battery does not have enough power or the power is not getting to the bulb.,2,0.4431765
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the motor is not running.,1,0.079171926
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it will not light because when the electricity cannot flow through the wires.,2,0.45750603
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the bulb will not light up because they are all not connected and this does not make a circuit.,2,0.6347462
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",because it is not in a circle.,1,0.14269195
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it is in both the same circuit.,1,0.36274567
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the light bulb needs both plus and minus to be on different parts of the holder.,4,0.46013367
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it is not connected.,2,0.17414635
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",more power goes to the motor.,1,0.08652123
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the wires are not connecting to the bulb.,2,0.5084668
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the bulb will not light because the positive and negative wires are hooked on the same hook.,4,0.5192422
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it does not work because the wire are not propel on the spring thing.,1,0.26743138
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",yes even though it is not a complete circuit.,1,0.40578887
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",no because both wires are on both place.,2,0.30645153
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",some of the wires are disconnect.,2,0.16641277
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",it will not light because the bulbs wires are not connected to both sockets.,4,0.50168395
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",because the motor got all the power.,1,0.12601207
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",because one side is hooked to the motor.,2,0.10155846
"the circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.",the bulb will not work because the negative and the positive cannot go in the same way.,2,0.5178925
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,4,0.34875715
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.","it will not work because the positive is going to the positive end, the positive need to run into the negative side for it to run.",4,0.2658371
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",it is not put to series.,1,0.077765964
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because it is hooked up negative to negative and positive to positive.,2,0.3920768
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",it needs to be negative to positive.,4,0.2511607
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.","it will not work because it is negative to negative, it has to positive to negative.",4,0.2554684
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the batteries are negative to negative.,2,0.60605234
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",it will not run because negative and negative and positive and positive are facing the same way.,4,0.37394866
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because the wires in between the d-cells are connected to the same end.,2,0.5588839
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",it is go out the wrong way.,1,0.06847498
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the 2 negative ends of the d-cells are facing each other and the electricity cannot get out.,4,0.78699666
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.","both of the motors are hooked up to the positive wire, in order for it to work one has to be hooked to a positive and the other has to be hooked up to a negative.",4,0.36951345
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",they will not run because the electricity is going in a circle. and the electricity would be run in and out.,3,0.39061016
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motors at the right will not run because the electricity flows out of the negative side and they have the d-cells trying to make electricity flow out the positive side.,2,0.64263797
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",one battery is the wrong way.,1,0.35698912
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",it will not run because there is not enough d-cells to make both of them work.,1,0.46830928
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because a negative and a negative will not work.,4,0.3090377
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motor shall not run because electricity flows out of the negative side of the battery.,2,0.54495436
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motors will not run because the d-cells has to be switched around.,2,0.5242585
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",they will not run because the electricity gets stopped when it goes through the d-cells.,2,0.62619627
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motors shown at the right will not run because 2 negatives are connected.,4,0.4111014
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the wires are not supposed to be connected like that.,1,0.3367458
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because you need more wires.,1,0.2048866
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because the motors do not have a minus side. they both have a positive side.,3,0.3830316
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motor at the right will not run because each one does not have a positive and a negative.,2,0.3327968
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because positive is facing it.,1,0.27795818
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",maybe the left wire went out of energy so maybe the right one went out of energy so both of them are out.,1,0.37801102
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",if you look very closely the positive to positive and negative to negative. positive and positive do not go together.,2,0.24752498
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",it will not work because it is dead battery.,1,0.1831789
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because one has the most power than the other one.,1,0.25732687
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because one d-cell has to be between the motors.,1,0.4989552
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the motor will not run because it is in an open circuit.,2,0.28068846
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the wires are at the negative end of the battery or d-cell so the motor is not going to run because the wire is at the negative end.,2,0.5443143
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the d-cell is hooked up to the negative end and the other negative end and it cannot get any energy.,4,0.6803946
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the negative end is pointing at the negative end so no electricity can flow to the motors.,4,0.60290134
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",the negative end are sharing so the d-cell is getting all the power.,2,0.64406556
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.",because electricity does not flow from positive to positive they flow from negative to positive.,4,0.5939774
"the negative terminals of the d-cell batteries are facing each other, so there is no flow of electricity.","the electricity is flowing from a positive to a positive end, when the negative should give the electricity to the motor and back to a positive end.",4,0.49969015
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will still run.,2,0.7471575
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will burn out.,3,0.6184901
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will go out too.,3,0.66977763
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will still run.,2,0.7471575
the motor will continue to run because the motor still has a pathway to the d-cell.,it would stay on.,2,0.32536626
the motor will continue to run because the motor still has a pathway to the d-cell.,it would still work.,2,0.26182637
the motor will continue to run because the motor still has a pathway to the d-cell.,it will run the same it is a parallel.,4,0.35090122
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will keep going until the d-cell runs out.,4,0.9004197
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will stop running.,3,0.74108446
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will still run because it is a parallel circuit.,4,0.661079
the motor will continue to run because the motor still has a pathway to the d-cell.,it will still run.,2,0.50123084
the motor will continue to run because the motor still has a pathway to the d-cell.,nothing will happen. it will still run.,2,0.46164346
the motor will continue to run because the motor still has a pathway to the d-cell.,they both go out.,3,0.08165162
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will quit because it is in a series if one thing runs out the rest that are hooked up to it will not work.,3,0.67534316
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will stay on because the wire is coming out of the positive end and the back.,2,0.6244223
the motor will continue to run because the motor still has a pathway to the d-cell.,if the bulb shuts off the motor will turn off because it is a series circuit.,3,0.4789257
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will stay on.,2,0.6598726
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will not work.,3,0.4818058
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will stop.,3,0.70242155
the motor will continue to run because the motor still has a pathway to the d-cell.,if the light bulb burns out the motor will keep on going.,2,0.5828581
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will keep going.,2,0.6981664
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will still keep running.,2,0.7398301
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will still be running.,2,0.7425452
the motor will continue to run because the motor still has a pathway to the d-cell.,there will be no electricity.,3,0.35747397
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will go out.,3,0.6952382
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will run.,2,0.6868174
the motor will continue to run because the motor still has a pathway to the d-cell.,"if the light bulb burns out, the motor will not work.",3,0.47305673
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will stop working.,3,0.6829119
the motor will continue to run because the motor still has a pathway to the d-cell.,it would not work.,3,0.20777085
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will still work.,2,0.6781159
the motor will continue to run because the motor still has a pathway to the d-cell.,nothing will happen.,2,0.1381997
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will stop.,3,0.70242155
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor will run.,2,0.6868174
the motor will continue to run because the motor still has a pathway to the d-cell.,the motor is going to keep going when the light bulb goes out.,2,0.56567895
the motor will continue to run because the motor still has a pathway to the d-cell.,it will still run.,2,0.50123084
the motor will continue to run because the motor still has a pathway to the d-cell.,it will still run because it is not sharing a wire like a series does.,2,0.44640183
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.","the magnet magnetized the first one, then it a temporary magnet and then the next one.",4,0.49910063
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",he magnetized it for a minute.,2,0.41168043
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",because it lets magnetism through the paperclips.,2,0.6946687
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",he was able to do that because the magnetism traveled through the paperclips.,4,0.64144945
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnetism went through the first paperclip to the rest.,4,0.69638336
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",when you pick up a object that object acts like it is a magnet.,2,0.47652403
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",because if the magnet touches the one paperclip became a temporary magnet and when another paperclip hooked that other paperclip worked like a magnet.,4,0.8030982
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet's force go through the first paperclip to the last paperclip.,2,0.73653305
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",when the first paperclip touched the magnet it became a temporary magnet that is what happened to each of the paperclips as it touched the one before it.,4,0.84540635
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet was turning the paperclips into temporary magnets.,4,0.79081625
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",it was possible because the magnetic force from the magnet ran through the first paperclip almost making that paperclip like a magnet so it was able to pick up more.,4,0.7055202
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",kurt you were able to pick up that magnet because the energy of the first one was able to pick up more because of the energy.,1,0.36276883
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnetism is going through the paperclips.,2,0.75658685
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.","he rubs the paperclip on the magnet and it flow power through one, 2, 3 paperclips.",2,0.6860704
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",kurt was able to pick up all those paperclips because they are iron and magnetism can flow through iron.,4,0.6049098
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",it was able to pick up all the rest because the magnetism flow through the paperclips.,4,0.63363284
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",he is able to by letting the force go through the paperclips and making them all attract not repel because hand makes a repel and that is a magnetism of science.,2,0.5704832
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",he was able to because the magnetism was going through the paperclip.,2,0.60739493
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.","well it can do that because the florescent is flowing through all of the paperclips, that is why.",1,0.5053144
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnetism goes through the paperclip.,2,0.7994794
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnetism force flows through the paperclips.,2,0.7714304
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet sends magnet through one paperclip to another.,2,0.78484076
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnetic force went through the paperclips.,2,0.69630104
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnetic force flows through all the paperclips.,2,0.7150641
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",he was able to do that because the magnetic force flows through the paperclips and creates a temporary magnet.,4,0.7037778
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet made the paperclips stick on because the magnetism flowing through.,2,0.8457576
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet has enough power.,1,0.44528732
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",it picked it up because the paperclips was a magnet.,2,0.6473673
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet hook all of those paperclips together because the magnetic electricity travels through the paperclips.,2,0.7424844
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the force went through the paperclips so that made it able to pick up all those paperclips.,2,0.59284616
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",he did that because the magnet has a lot of power so it picked up on paperclip then that paperclip is a temporary magnet and passes the power.,4,0.709003
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the magnet has enough power to pick up more things. what happens is the magnetic field goes around and the clips sticks to clip and then that clips up another and so forth.,2,0.5386584
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",they could pick up paperclips because the magnetism went through the paperclips.,2,0.72053033
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",it is flowing though the magnet so it works.,1,0.39958242
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the first paperclips gets strong and give it to these conduct and they are one.,1,0.55416626
"when a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.",the paperclip is attaching like a temporary magnet.,4,0.82463247
if the middle bulb burns out the other 2 bulbs will stay lit.,the other 2 will still light.,4,0.6507143
if the middle bulb burns out the other 2 bulbs will stay lit.,they will stay lit.,4,0.5683508
if the middle bulb burns out the other 2 bulbs will stay lit.,only the middle bulb will go out.,4,0.73867244
if the middle bulb burns out the other 2 bulbs will stay lit.,they will stay light.,4,0.49100804
if the middle bulb burns out the other 2 bulbs will stay lit.,"well first i think it is a series, so it will be a problem.",3,0.17360173
if the middle bulb burns out the other 2 bulbs will stay lit.,the other ones will work even better.,4,0.23944286
if the middle bulb burns out the other 2 bulbs will stay lit.,all of them will go out.,3,0.18849798
if the middle bulb burns out the other 2 bulbs will stay lit.,they will still be burning.,4,0.35595852
if the middle bulb burns out the other 2 bulbs will stay lit.,they bulbs will not go out.,4,0.56375957
if the middle bulb burns out the other 2 bulbs will stay lit.,they will stay lit.,4,0.5683508
if the middle bulb burns out the other 2 bulbs will stay lit.,they will stay light.,4,0.49100804
if the middle bulb burns out the other 2 bulbs will stay lit.,the 2 other bulbs will run if the middle one burns out.,4,0.8260664
if the middle bulb burns out the other 2 bulbs will stay lit.,nothing will happen.,4,0.18289326
if the middle bulb burns out the other 2 bulbs will stay lit.,the left bulb will still be lighting because the diagram is a parallel.,4,0.65504736
if the middle bulb burns out the other 2 bulbs will stay lit.,if it is a parallel circuit it will stay lit. if it is a series circuit it will not stay light.,1,0.61795646
if the middle bulb burns out the other 2 bulbs will stay lit.,if one goes out then the 2 will stay on.,4,0.5439192
if the middle bulb burns out the other 2 bulbs will stay lit.,the 2 bulbs will stay lit.,4,0.8476931
if the middle bulb burns out the other 2 bulbs will stay lit.,the bulbs will stay lit.,4,0.7398764
if the middle bulb burns out the other 2 bulbs will stay lit.,the rest stay on.,4,0.3308564
if the middle bulb burns out the other 2 bulbs will stay lit.,if the middle bulb burns out the other 2 will burn out also.,3,0.89229596
if the middle bulb burns out the other 2 bulbs will stay lit.,the other bulbs will stay on.,4,0.73074996
if the middle bulb burns out the other 2 bulbs will stay lit.,the other 2 bulbs will stay running the whole time the circuit is closed.,4,0.71584284
if the middle bulb burns out the other 2 bulbs will stay lit.,the other 2 will stay lit.,4,0.6990927
if the middle bulb burns out the other 2 bulbs will stay lit.,if one burns out the rest will stay on.,4,0.52105516
if the middle bulb burns out the other 2 bulbs will stay lit.,the other bulbs will stay on because it is a parallel circuit.,4,0.73857605
if the middle bulb burns out the other 2 bulbs will stay lit.,the top bulb will still light up.,4,0.6711956
if the middle bulb burns out the other 2 bulbs will stay lit.,the third will not burn out.,3,0.43747357
if the middle bulb burns out the other 2 bulbs will stay lit.,the other bulbs will still light.,4,0.81094927
if the middle bulb burns out the other 2 bulbs will stay lit.,nothing will happen.,4,0.18289326
if the middle bulb burns out the other 2 bulbs will stay lit.,if the middle bulb burns out the 2 would burn out.,3,0.8676563
if the middle bulb burns out the other 2 bulbs will stay lit.,the bulbs do not burn out.,4,0.585181
if the middle bulb burns out the other 2 bulbs will stay lit.,it will still work.,4,0.18759193
if the middle bulb burns out the other 2 bulbs will stay lit.,the light will still run.,4,0.52504414
if the middle bulb burns out the other 2 bulbs will stay lit.,the 2 bulbs will still be lit when it goes out.,4,0.80952454
if the middle bulb burns out the other 2 bulbs will stay lit.,they will all cut off.,3,0.21539111
if the middle bulb burns out the other 2 bulbs will stay lit.,if the middle one burns out the other will still light.,4,0.7415975
if the middle bulb burns out the other 2 bulbs will stay lit.,no.,0,0.019655323
if the middle bulb burns out the other 2 bulbs will stay lit.,i think they will not go out.,4,0.12762836
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",it will happen because it is a parallel circuit not a series.,4,0.34719443
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.","this will happen because the other 2 bulbs will have a its own pathway, and it is a parallel circuit.",4,0.63955885
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because it is a parallel circuit.,4,0.4466625
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because i think it is a series and series have to share and takes more power to form it.,3,0.20605479
"the circuit is parallel, so each bulb has its own pathway to the d-cell battery, so the bulbs that do not burn out continue to shine.",because there is only one d-cell so 3 bulbs will definitely not work worse.,1,0.6402098
